"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Asph2"	4.90141814718958e-22	0.690701708413851	0.87	0.409	9.68422197521717e-18	"11"	"Asph"
"twi2"	1.04240105107463e-21	0.641985178431567	0.792	0.297	2.05957599671325e-17	"11"	"twi"
"Cyp310a12"	2.38349145898557e-21	0.624622955119894	0.857	0.361	4.70930242466368e-17	"11"	"Cyp310a1"
"mthl12"	7.59819622998315e-21	0.315802441645601	0.623	0.191	1.50125161112007e-16	"11"	"mthl1"
"cv-c"	4.42167457192874e-20	0.588530801825293	0.455	0.112	8.73634461921681e-16	"11"	"cv-c"
"CG113571"	5.62658494484674e-20	0.310679884746043	0.636	0.208	1.11170065340282e-15	"11"	"CG11357"
"CG42404"	6.00019149984394e-20	0.30896623682459	0.455	0.116	1.18551783653917e-15	"11"	"CG42404"
"Nplp22"	5.20208224260012e-19	0.442031319446336	0.597	0.181	1.02782740949293e-14	"11"	"Nplp2"
"CG144272"	5.66651316064524e-19	0.462618023521967	0.649	0.225	1.11958967028029e-14	"11"	"CG14427"
"cindr2"	1.12384548905149e-18	0.774508566806143	0.87	0.43	2.22049391726793e-14	"11"	"cindr"
"msn3"	2.92489410495726e-18	0.652406514969699	0.779	0.374	5.77900577257455e-14	"11"	"msn"
"crq1"	2.05996176476067e-17	0.440590822878106	0.338	0.075	4.07007245481413e-13	"11"	"crq"
"tkv3"	8.6484382412733e-17	0.589357069887606	0.714	0.285	1.70875842771078e-12	"11"	"tkv"
"fog2"	1.56737341067873e-16	0.333212560685798	0.584	0.197	3.09681638481904e-12	"11"	"fog"
"CG36381"	5.62017507718064e-16	0.432532820790303	0.779	0.346	1.11043419174935e-11	"11"	"CG3638"
"Ndae13"	5.72430373072496e-16	0.34938279744577	0.675	0.259	1.13100793111664e-11	"11"	"Ndae1"
"Cp110"	7.08671022300296e-16	0.275908065977745	0.377	0.097	1.40019220586092e-11	"11"	"Cp110"
"LanB2"	1.22586971571498e-15	0.255457172936689	0.61	0.209	2.42207338430966e-11	"11"	"LanB2"
"tutl"	3.1674097778377e-15	0.517080405945513	0.61	0.219	6.25816823905173e-11	"11"	"tutl"
"kibra1"	3.8068338507389e-15	0.27020598599176	0.545	0.19	7.52154232228992e-11	"11"	"kibra"
"CG111381"	4.67151739042438e-15	0.286591767829666	0.61	0.22	9.22998406000048e-11	"11"	"CG11138"
"CG321381"	1.24322895085555e-13	0.426159510888611	0.714	0.331	2.45637176110039e-09	"11"	"CG32138"
"CG450502"	1.61852373995334e-13	0.784766054524613	0.896	0.554	3.19787920539981e-09	"11"	"CG45050"
"CG343801"	1.8135481477475e-13	0.299849630175481	0.364	0.099	3.58320843031952e-09	"11"	"CG34380"
"CG433943"	2.18377364417775e-13	0.433314425144728	0.74	0.34	4.3146999661664e-09	"11"	"CG43394"
"Hsp23"	3.09441765904864e-13	0.251010956991218	0.519	0.19	6.1139504107483e-09	"11"	"Hsp23"
"ewg"	6.02698410490442e-13	0.322906063977471	0.338	0.093	1.19081151944702e-08	"11"	"ewg"
"Ama3"	1.15744790700389e-12	0.474855676317441	0.987	0.746	2.28688557465828e-08	"11"	"Ama"
"Traf42"	1.17361054760927e-12	0.458156059581647	0.766	0.394	2.31881971996639e-08	"11"	"Traf4"
"CG32521"	2.54580278152326e-12	0.282772623651367	0.532	0.199	5.02999713573365e-08	"11"	"CG32521"
"roX13"	3.51877354095273e-12	0.680488669078999	0.987	0.876	6.95239276221441e-08	"11"	"roX1"
"Tis113"	5.63266015205108e-12	0.42223582081718	0.714	0.354	1.11290099284225e-07	"11"	"Tis11"
"Inx32"	1.26895435419082e-11	0.35888632464297	0.974	0.863	2.50720001301022e-07	"11"	"Inx3"
"CG2201"	1.29869869152226e-11	0.386327669919586	0.675	0.329	2.56596887470967e-07	"11"	"CG2201"
"px3"	1.93050142574919e-11	0.305268435770931	0.74	0.347	3.81428471699525e-07	"11"	"px"
"CG104791"	2.7787350131768e-11	0.302273627954861	0.636	0.289	5.49022463903471e-07	"11"	"CG10479"
"Glut4EF2"	3.68612051831132e-11	0.460718633560418	0.727	0.347	7.2830369200795e-07	"11"	"Glut4EF"
"snRNP-U1-70K"	4.03100422383893e-11	0.463680694187281	0.792	0.422	7.96445814546096e-07	"11"	"snRNP-U1-70K"
"cact1"	6.05163745616006e-11	0.443406546219707	0.857	0.555	1.1956825285881e-06	"11"	"cact"
"dm1"	1.34441398963362e-10	0.493696447210671	0.805	0.469	2.65629316071811e-06	"11"	"dm"
"Cirl"	1.55772371626701e-10	0.33301603791928	0.519	0.211	3.07775051860035e-06	"11"	"Cirl"
"CG13097"	1.61006916623652e-10	0.264964802137856	0.688	0.322	3.18117465865012e-06	"11"	"CG13097"
"hoip1"	2.35025300382165e-10	0.332971812627071	0.818	0.461	4.64362988495081e-06	"11"	"hoip"
"CG329821"	2.42894457032227e-10	0.550430309299623	0.896	0.536	4.79910868204274e-06	"11"	"CG32982"
"rpr"	2.70011407164394e-10	0.405466279509955	0.442	0.171	5.33488538275409e-06	"11"	"rpr"
"Nhe22"	8.64044314620248e-10	0.426781483428618	0.766	0.447	1.70717875682669e-05	"11"	"Nhe2"
"CG43759"	1.0954159508525e-09	0.296618661998563	0.584	0.254	2.16432283569437e-05	"11"	"CG43759"
"dbr"	1.45610746537857e-09	0.271677886963573	0.558	0.239	2.87697713009498e-05	"11"	"dbr"
"CG13784"	1.83974889870581e-09	0.422057852389977	0.883	0.57	3.63497587406293e-05	"11"	"CG13784"
"Sdc2"	3.18192938330044e-09	0.412479106721929	0.974	0.728	6.286856075525e-05	"11"	"Sdc"
"Mes41"	4.80064759080344e-09	0.316675584164887	0.753	0.41	9.48511950990944e-05	"11"	"Mes4"
"l(2)087172"	5.49756827435819e-09	0.298334549487699	0.779	0.448	0.000108620953964769	"11"	"l(2)08717"
"emc1"	5.73861035642716e-09	0.401123333806818	0.948	0.731	0.000113383463422288	"11"	"emc"
"pum3"	8.98935638045262e-09	0.738395186227781	0.805	0.48	0.000177611703364983	"11"	"pum"
"Mys45A"	1.15309430808406e-08	0.267339379828929	0.623	0.317	0.000227828373391249	"11"	"Mys45A"
"pck"	1.86709359624915e-08	0.293711909558895	0.714	0.391	0.000368900352746908	"11"	"pck"
"CG7564"	2.77150032591383e-08	0.339638536491041	0.727	0.408	0.000547593034394054	"11"	"CG7564"
"stg4"	3.39146903930952e-08	0.265227510180545	0.779	0.399	0.000670086452786775	"11"	"stg"
"ena"	4.14678348676555e-08	0.425406344804959	0.831	0.547	0.000819321481315138	"11"	"ena"
"CR434322"	4.34436665629621e-08	0.34053340534372	0.844	0.536	0.000858359963951006	"11"	"CR43432"
"CG12179"	4.34578086543713e-08	0.251911964928227	0.312	0.111	0.000858639383393068	"11"	"CG12179"
"CG4164"	4.71669756234685e-08	0.272259246452169	0.545	0.256	0.000931925104368491	"11"	"CG4164"
"Pal11"	5.54062898588665e-08	0.303799715170859	0.831	0.492	0.00109471747503148	"11"	"Pal1"
"Cp12"	5.59830679067138e-08	0.416899377505313	0.792	0.467	0.00110611345570085	"11"	"Cp1"
"Sap-r1"	7.82722458583925e-08	0.257018686390986	0.74	0.434	0.00154650303367012	"11"	"Sap-r"
"RhoGAP71E"	8.9139791701392e-08	0.327417993644763	0.857	0.559	0.0017612240044361	"11"	"RhoGAP71E"
"CG3689"	1.6076840538577e-07	0.302974673324115	0.61	0.3	0.00317646215361205	"11"	"CG3689"
"Clic"	1.61960877514481e-07	0.343837624235296	0.753	0.422	0.00320002301793112	"11"	"Clic"
"CG6712"	1.90102159599963e-07	0.299470976028154	0.623	0.325	0.00375603846937607	"11"	"CG6712"
"Crc1"	2.76991657685148e-07	0.379416578601038	0.948	0.726	0.00547280117254315	"11"	"Crc"
"CycE2"	2.99453748500119e-07	0.318922530291418	0.87	0.588	0.00591660716286536	"11"	"CycE"
"l(3)neo381"	4.46704673219222e-07	0.263549410008789	0.948	0.803	0.00882599093346539	"11"	"l(3)neo38"
"cg1"	6.10600555800885e-07	0.389234641146316	0.805	0.491	0.0120642457815139	"11"	"cg"
"CG315221"	7.07343912813209e-07	0.27968417580959	0.312	0.117	0.0139757010293634	"11"	"CG31522"
"CG30363"	7.0850397153845e-07	0.343853663235188	0.688	0.373	0.0139986214696567	"11"	"CG3036"
"Prosap2"	7.25732196736363e-07	0.515645597637056	0.74	0.433	0.0143390167431171	"11"	"Prosap"
"CG14446"	7.73006821198837e-07	0.345318955370464	0.494	0.237	0.0152730687732466	"11"	"CG14446"
"tyf1"	8.2989044644372e-07	0.26379712907537	0.688	0.365	0.016396975440835	"11"	"tyf"
"Ten-m1"	8.72658478187732e-07	0.300162022723818	0.623	0.342	0.0172419862120332	"11"	"Ten-m"
"WRNexo"	1.04121305122722e-06	0.482265688732184	0.727	0.395	0.0205722874661475	"11"	"WRNexo"
"Uhg2"	1.26659845035079e-06	0.323124485732337	0.701	0.421	0.0250254521820309	"11"	"Uhg2"
"CG2371"	1.32134584500131e-06	0.268991314211895	0.325	0.134	0.0261071512055358	"11"	"CG2371"
"link1"	1.51129136217091e-06	0.28045542561176	0.961	0.861	0.0298600947337728	"11"	"link"
"DIP2"	1.7523857604914e-06	0.266294638014855	0.273	0.101	0.0346236378557892	"11"	"DIP2"
"PIP4K1"	1.8080584191738e-06	0.269698691758257	0.714	0.406	0.035723618246036	"11"	"PIP4K"
"SF1"	2.30898710102416e-06	0.282436241779704	0.714	0.402	0.0456209671420355	"11"	"SF1"
"Uhg41"	2.67499255463016e-06	0.272203705176163	0.779	0.499	0.0528525028943826	"11"	"Uhg4"
"PMCA1"	4.14238510081144e-06	0.29631588378627	0.792	0.508	0.0818452448218323	"11"	"PMCA"
"Rap2l1"	4.36633800683573e-06	0.303302416234035	0.766	0.481	0.0862701063390604	"11"	"Rap2l"
"Rheb"	4.80431502240454e-06	0.337363000581337	0.545	0.285	0.0949236562126689	"11"	"Rheb"
"Cals"	5.75138420536531e-06	0.398603204844811	0.636	0.376	0.113635849129608	"11"	"Cals"
"oys1"	5.90229803451026e-06	0.274291206335613	0.818	0.513	0.116617604565854	"11"	"oys"
"Sema-2a1"	7.77573288381872e-06	0.296567607471504	0.727	0.445	0.15363293031849	"11"	"Sema-2a"
"sm"	9.53435410544571e-06	0.324936455262155	0.338	0.148	0.188379768415396	"11"	"sm"
"Ten-a2"	1.5273163233213e-05	0.393536549899532	0.831	0.551	0.301767159161822	"11"	"Ten-a"
"enc1"	2.23305330792261e-05	0.325327569031467	0.494	0.259	0.441206672579349	"11"	"enc"
"CG9154"	2.36175794681929e-05	0.366117350422919	0.273	0.112	0.466636135132555	"11"	"CG9154"
"Psc1"	2.97421748592275e-05	0.337295881143414	0.766	0.487	0.587645890868618	"11"	"Psc"
"G9a2"	3.50283112146829e-05	0.27666949228722	0.558	0.304	0.692089372979704	"11"	"G9a"
"Mef22"	3.65161084700969e-05	0.252534518858826	0.325	0.144	0.721485271152174	"11"	"Mef2"
"CG121631"	3.70173075434233e-05	0.269263921621197	0.818	0.547	0.731387962442957	"11"	"CG12163"
"CG89603"	4.71891465347337e-05	0.335301987565774	0.87	0.764	0.932363157233269	"11"	"CG8960"
"CkIIalpha2"	6.43710770822874e-05	0.318644388705719	0.831	0.504	1	"11"	"CkIIalpha"
"CG17328"	6.49278482601964e-05	0.281911280031077	0.351	0.168	1	"11"	"CG17328"
"neur"	6.57946378451784e-05	0.324582900676792	0.844	0.599	1	"11"	"neur"
"NELF-B1"	8.14957652357679e-05	0.25471967978849	0.299	0.139	1	"11"	"NELF-B"
"SKIP"	8.14965099083853e-05	0.300329740541505	0.39	0.192	1	"11"	"SKIP"
"CG10195"	8.24598168880684e-05	0.297367573488794	0.338	0.161	1	"11"	"CG10195"
"CG11505"	9.24816540043694e-05	0.337967664978822	0.623	0.379	1	"11"	"CG11505"
"Src64B1"	0.000105244561490782	0.323117553430242	0.675	0.417	1	"11"	"Src64B"
"cathD1"	0.000145926877142174	0.333054666525122	0.883	0.678	1	"11"	"cathD"
"Sec61beta1"	0.000232431730277443	0.288225404662219	0.727	0.525	1	"11"	"Sec61beta"
"bin3"	0.000315263522285996	0.32465910019755	0.688	0.423	1	"11"	"bin3"
"Zyx"	0.000406432066418796	0.31895436173582	0.675	0.423	1	"11"	"Zyx"
"CG32767"	0.000590156408801966	0.273941062802938	0.649	0.418	1	"11"	"CG32767"
"CR428623"	0.000622900490029972	0.349061283234042	0.831	0.573	1	"11"	"CR42862"
"CG5131"	0.000663212142467144	0.270672116511409	0.338	0.178	1	"11"	"CG5131"
"Hsc70-32"	0.000780290504448997	0.261973878368057	0.61	0.372	1	"11"	"Hsc70-3"
"ste24a"	0.00115236728162889	0.256836187636476	0.364	0.203	1	"11"	"ste24a"
"CG22471"	0.00135397970858307	0.325806847530515	0.312	0.168	1	"11"	"CG2247"
"CG33228"	0.00645786078917235	0.270295879428886	0.442	0.279	1	"11"	"CG33228"
"sim"	6.08428334318851e-178	1.61655981507899	0.927	0.05	1.20213270294719e-173	"12"	"sim"
"E(spl)m8-HLH"	7.99347736786095e-111	1.10767954994885	0.782	0.058	1.57935125834197e-106	"12"	"E(spl)m8-HLH"
"E(spl)m7-HLH1"	1.26636902201426e-75	2.16144748435039	1	0.178	2.50209191369578e-71	"12"	"E(spl)m7-HLH"
"E(spl)malpha-BFM1"	4.96059404519319e-72	1.55083985405287	0.873	0.122	9.80114171449271e-68	"12"	"E(spl)malpha-BFM"
"E(spl)m5-HLH1"	4.42907391593996e-63	1.38478285089761	0.945	0.167	8.75096424311417e-59	"12"	"E(spl)m5-HLH"
"E(spl)m2-BFM"	8.89746626517678e-59	0.604884041606207	0.527	0.047	1.75796138467363e-54	"12"	"E(spl)m2-BFM"
"wntD2"	7.58560083603418e-53	1.59632724879315	0.818	0.147	1.49876301318363e-48	"12"	"wntD"
"E(spl)m4-BFM2"	2.76191091763309e-48	1.77827991533092	0.982	0.301	5.45698359105946e-44	"12"	"E(spl)m4-BFM"
"vnd"	7.1780947973754e-48	0.595886514085745	0.6	0.073	1.41824797006543e-43	"12"	"vnd"
"vn"	1.36863176518088e-40	0.65875618902246	0.727	0.123	2.70414264164438e-36	"12"	"vn"
"pDsRed2"	6.38776581006384e-39	2.38190014977412	1	0.568	1.26209476875241e-34	"12"	"pDsRed"
"toc2"	1.47456771770842e-32	0.910081859230233	0.836	0.221	2.9134508966483e-28	"12"	"toc"
"rho1"	4.50788910757832e-25	1.02553629383009	0.818	0.262	8.90668729875325e-21	"12"	"rho"
"brk"	1.40932602424321e-23	0.552238067158213	0.8	0.22	2.78454635869973e-19	"12"	"brk"
"sog2"	4.62845197115176e-23	1.26960103115994	0.964	0.473	9.14489540460166e-19	"12"	"sog"
"Brd2"	3.26027158764278e-20	0.881746871782541	1	0.651	6.44164460286461e-16	"12"	"Brd"
"l(1)sc"	1.34572142634669e-18	0.514879585089202	0.6	0.16	2.65887639417579e-14	"12"	"l(1)sc"
"Lrt"	2.29837379243784e-17	0.291778853353076	0.473	0.11	4.54112693909868e-13	"12"	"Lrt"
"Sema-1b2"	5.52336554762701e-15	0.568263761322771	0.782	0.35	1.09130656490014e-10	"12"	"Sema-1b"
"S"	8.68929781363056e-15	0.698655159260384	0.873	0.466	1.71683146201713e-10	"12"	"S"
"Ocho2"	1.44747059136161e-14	0.790501053073516	0.891	0.644	2.85991239441226e-10	"12"	"Ocho"
"trbl"	2.20109483413609e-13	0.423156697525289	0.818	0.363	4.34892317328609e-09	"12"	"trbl"
"CG129861"	2.03094972479635e-12	0.352819154434066	0.309	0.068	4.01275046625263e-08	"12"	"CG12986"
"Cyp310a13"	3.5124985882283e-12	0.498568972378455	0.818	0.363	6.93999471062148e-08	"12"	"Cyp310a1"
"SoxN1"	1.52897254200509e-11	0.582826872731832	0.891	0.475	3.02094394849366e-07	"12"	"SoxN"
"ltl3"	2.53363989253316e-11	0.274183554628064	0.636	0.22	5.00596569966701e-07	"12"	"ltl"
"Ndae14"	1.49499545316254e-10	0.335848635232781	0.673	0.26	2.95381201635855e-06	"12"	"Ndae1"
"Tom2"	2.11170524364636e-10	0.430638504323707	1	0.908	4.17230722039648e-06	"12"	"Tom"
"phm1"	4.26009789914844e-10	0.297627988533785	0.764	0.35	8.41710142913748e-06	"12"	"phm"
"Ssb-c31a1"	4.48628578434104e-10	0.32400512612972	0.636	0.258	8.86400345270103e-06	"12"	"Ssb-c31a"
"D2"	9.33973902920347e-10	0.451178610935344	0.709	0.314	1.84534563739002e-05	"12"	"D"
"fend3"	1.27140279152431e-09	0.27015421641994	0.691	0.293	2.51203763549373e-05	"12"	"fend"
"CG8435"	2.31720347198014e-09	0.250405450470287	0.636	0.266	4.57833061993837e-05	"12"	"CG8435"
"Rpb7"	4.78942549499212e-09	0.408177681601956	0.836	0.426	9.46294689300544e-05	"12"	"Rpb7"
"CG19433"	7.46467887376815e-09	0.386818336854154	0.982	0.852	0.000147487125187911	"12"	"CG1943"
"edl2"	8.82831537284234e-09	0.417094848469905	0.564	0.238	0.000174429855136619	"12"	"edl"
"ImpL21"	1.27903754304589e-08	0.605477306866397	0.818	0.491	0.000252712237755006	"12"	"ImpL2"
"ry1"	1.40754855356341e-08	0.266725398588932	0.364	0.115	0.000278103443213059	"12"	"ry"
"Ilp44"	1.51654098742714e-08	0.427236483428417	0.927	0.66	0.000299638168295854	"12"	"Ilp4"
"CG154801"	2.07439298676145e-08	0.309888893360968	0.673	0.305	0.000409858566324327	"12"	"CG15480"
"Yippee"	2.35759790885196e-08	0.298050264923075	0.655	0.292	0.00046581419483097	"12"	"Yippee"
"bou1"	4.19538310227625e-08	0.388457757626981	0.855	0.541	0.000828923793347741	"12"	"bou"
"BobA1"	4.38070156820574e-08	0.375806782132481	1	0.902	0.00086553901584609	"12"	"BobA"
"CG8004"	4.66928488580259e-08	0.25827427820032	0.655	0.313	0.000922557307736875	"12"	"CG8004"
"CG7222"	1.29449708520947e-07	0.519965523217462	0.673	0.336	0.00255766734095687	"12"	"CG7222"
"CG93281"	1.58454151874027e-07	0.31465568176538	0.691	0.333	0.00313073713272703	"12"	"CG9328"
"Sem11"	1.87364586928897e-07	0.290213968869844	0.655	0.311	0.00370194950854115	"12"	"Sem1"
"scyl2"	1.99532368831701e-07	0.34075767208818	0.982	0.746	0.00394236054337674	"12"	"scyl"
"Dscam1"	3.11992367006558e-07	0.304141037941947	0.673	0.316	0.00616434518731558	"12"	"Dscam1"
"AP-2sigma"	4.83995053605465e-07	0.278531910974595	0.673	0.363	0.00956277426913678	"12"	"AP-2sigma"
"rdx2"	7.4818096044243e-07	0.393964619830294	0.982	0.661	0.0147825594164215	"12"	"rdx"
"Su(var)2053"	7.64877488462553e-07	0.309162042160527	0.964	0.871	0.0151124494170431	"12"	"Su(var)205"
"CG50593"	8.99941992268111e-07	0.353327520547628	0.945	0.796	0.0177810538832333	"12"	"CG5059"
"Obp99a2"	1.00492972080695e-06	0.270635939140354	0.473	0.204	0.0198554014237037	"12"	"Obp99a"
"CG22011"	1.05510500709325e-06	0.295675392888646	0.655	0.331	0.0208467647301484	"12"	"CG2201"
"hng3"	1.39319519453142e-06	0.297643887878229	0.473	0.212	0.0275267506535518	"12"	"hng3"
"CG318001"	1.71248519570963e-06	0.367474528463971	0.727	0.409	0.033835282496831	"12"	"CG31800"
"CBP"	1.76040759053995e-06	0.250922509226084	0.745	0.404	0.0347821331738883	"12"	"CBP"
"CG18190"	1.85005152058506e-06	0.381213712773143	0.618	0.303	0.0365533179437197	"12"	"CG18190"
"mira"	2.67301374356276e-06	0.414496891865174	0.945	0.651	0.052813405545313	"12"	"mira"
"CG300151"	2.89419077930531e-06	0.268532584609756	0.491	0.223	0.0571834214175142	"12"	"CG30015"
"coil"	2.95406978120942e-06	0.289552673439381	0.473	0.206	0.0583665107371357	"12"	"coil"
"path1"	2.95739931268248e-06	0.344518945568722	0.727	0.393	0.0584322956199804	"12"	"path"
"CG8128"	3.4411975084731e-06	0.337453054879629	0.491	0.224	0.0679911803724114	"12"	"CG8128"
"CG44401"	4.09005034806602e-06	0.264304506719291	1	0.96	0.0808112147770883	"12"	"CG4440"
"slim"	6.42673839313825e-06	0.251598193625158	0.545	0.266	0.126979497171626	"12"	"slim"
"CG83141"	7.35373730266338e-06	0.262962844560471	0.473	0.214	0.145295141626023	"12"	"CG8314"
"RpII181"	7.83707196768669e-06	0.30824130700009	0.891	0.55	0.154844867937554	"12"	"RpII18"
"CG134651"	8.40094434690659e-06	0.289127891174963	0.855	0.57	0.16598585840618	"12"	"CG13465"
"CR343352"	1.05294309548906e-05	0.342220695608818	0.836	0.536	0.208040496806728	"12"	"CR34335"
"CG150981"	1.13676300966189e-05	0.25963347428482	0.636	0.338	0.224601635448997	"12"	"CG15098"
"CG134542"	1.20192349694239e-05	0.281713686897928	0.818	0.537	0.237476044525878	"12"	"CG13454"
"His4r3"	2.3135131991139e-05	0.270386687044955	1	0.904	0.457103937880924	"12"	"His4r"
"Nuf2"	2.63282452489877e-05	0.293872561721007	0.6	0.342	0.5201934696295	"12"	"Nuf2"
"HmgZ3"	3.41404802305663e-05	0.315576727266648	1	0.805	0.674547608395529	"12"	"HmgZ"
"Rpb5"	3.43138993030897e-05	0.30145587736942	0.745	0.431	0.677974022430446	"12"	"Rpb5"
"PrBP"	5.19142154888866e-05	0.316737976152249	0.855	0.497	1	"12"	"PrBP"
"CG342242"	6.44626768246816e-05	0.33240358067592	0.836	0.576	1	"12"	"CG34224"
"Mlc-c"	6.55742894640732e-05	0.259052380932158	0.873	0.581	1	"12"	"Mlc-c"
"CG433944"	0.000156064403513888	0.350556696457736	0.6	0.342	1	"12"	"CG43394"
"omd"	0.00019125014399655	0.267684591038373	0.255	0.102	1	"12"	"omd"
"neur1"	0.000218213663417435	0.270068612963737	0.873	0.599	1	"12"	"neur"
"RecQ5"	0.000232934952467894	0.296950568974662	0.473	0.262	1	"12"	"RecQ5"
"Uhg42"	0.000235169030285725	0.301160505567198	0.782	0.5	1	"12"	"Uhg4"
"Cys3"	0.000296230290236878	0.268303365129419	0.964	0.848	1	"12"	"Cys"
"CG141112"	0.000362288960786818	0.263635414335702	0.818	0.53	1	"12"	"CG14111"
"comm2"	0.000450004766046589	0.31231377972772	0.6	0.358	1	"12"	"comm2"
"CG3605"	0.00170957857181097	0.255036722006603	0.709	0.461	1	"12"	"CG3605"
"caz"	0.00336630799950608	0.250856533440171	0.909	0.645	1	"12"	"caz"
"CR455591"	0.0043784285372398	0.414554282148801	0.255	0.132	1	"12"	"CR45559"
"CG427622"	0.00530013234358518	0.33502026598841	0.745	0.524	1	"12"	"CG42762"
"CG10053"	0.00707065660305678	0.254620662911028	0.345	0.193	1	"12"	"CG10053"
"RpS8"	3.88967388087636e-12	0.562823453440182	0.05	0.998	7.68521765383552e-08	"13"	"RpS8"
"RpS13"	4.03095575641892e-12	0.986802466634337	0.05	0.997	7.96436238353249e-08	"13"	"RpS13"
"RpS25"	4.10347094432524e-12	0.432590145026004	0.05	0.997	8.10763789179782e-08	"13"	"RpS25"
"RpL19"	4.17726331310149e-12	0.312010586911049	0.05	0.996	8.25343685402592e-08	"13"	"RpL19"
"RpL13"	4.25235653922333e-12	0.488108830482549	0.05	0.996	8.40180605019746e-08	"13"	"RpL13"
"RpL7"	4.29039731601873e-12	0.502810104594417	0.05	0.996	8.47696701698981e-08	"13"	"RpL7"
"RpL40"	4.64811768101039e-12	0.486968175764223	0.05	0.994	9.18375091414033e-08	"13"	"RpL40"
"Tctp"	4.68962467145056e-12	0.789790710502705	0.05	0.994	9.26576042585202e-08	"13"	"Tctp"
"RpS28b"	5.4534026258424e-12	1.4088028860368	0.05	0.991	1.07748329081394e-07	"13"	"RpS28b"
"CG134271"	6.86274941235627e-12	2.32637784566429	0.05	0.987	1.35594202889335e-07	"13"	"CG13427"
"eIF-4a1"	9.25389665472396e-12	0.917711830698204	0.05	0.981	1.82838490104036e-07	"13"	"eIF-4a"
"sesB1"	9.41750477786584e-12	0.952284398199405	0.05	0.98	1.86071059401073e-07	"13"	"sesB"
"tsr1"	1.34688894328027e-11	1.01366649365396	0.05	0.973	2.66118317413315e-07	"13"	"tsr"
"kuk1"	2.34129154873944e-11	2.74134135154357	0.05	0.962	4.62592384199938e-07	"13"	"kuk"
"CG38002"	6.55746972652406e-10	2.08991463715733	0.05	0.893	1.29562486856662e-05	"13"	"CG3800"
"RpS16"	7.36177565524427e-10	1.08582942506765	0.1	0.996	1.45453963396316e-05	"13"	"RpS16"
"Inx33"	2.04207384776125e-09	1.90173927909897	0.05	0.868	4.03472950840667e-05	"13"	"Inx3"
"mt:ND22"	2.35813738352876e-09	1.66275767307143	0.05	0.864	4.65920784237611e-05	"13"	"mt:ND2"
"RpL18"	8.35129196936965e-08	2.06003021663257	0.15	0.992	0.00165004826730806	"13"	"RpL18"
"Trf21"	1.19077568763871e-07	1.24193673194545	0.05	0.769	0.00235273460363655	"13"	"Trf2"
"Amun1"	1.65752842805507e-07	1.3857683327527	0.05	0.76	0.0032749446681512	"13"	"Amun"
"ATPsyn-b"	2.08750529293226e-07	1.53728986330265	0.05	0.754	0.00412449295777557	"13"	"ATPsyn-b"
"CG156283"	3.04155434181784e-07	1.53713678291825	0.1	0.846	0.0060095030685637	"13"	"CG15628"
"Tango7"	5.0387638182799e-07	2.68565249777554	0.05	0.73	0.00995558955215743	"13"	"Tango7"
"eIF-1A"	7.47554511852668e-07	1.64102885448953	0.05	0.719	0.014770182045185	"13"	"eIF-1A"
"CycG1"	1.36007948244818e-06	3.23837421859573	0.05	0.701	0.026872450414211	"13"	"CycG"
"CG168171"	5.7413530591485e-06	1.77179279997859	0.05	0.657	0.113437653742656	"13"	"CG16817"
