"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"
"1746"	4.48182380873123e-27	1.02985250499905	0.472	0.057	7.84005438861355e-23	17	"CG3036"	FALSE
"1747"	4.63399871948964e-27	1.66780076229473	0.75	0.159	8.10625396000323e-23	17	"CG3902"	FALSE
"1748"	8.95530393096738e-27	1.75743335120046	0.889	0.286	1.56655131664412e-22	17	"AhcyL1"	FALSE
"1749"	1.00492428044522e-26	1.51105948774268	0.694	0.135	1.75791404378283e-22	17	"yip2"	FALSE
"1750"	3.45081436441408e-26	1.51329706914041	0.75	0.167	6.03650956766955e-22	17	"CG5793"	FALSE
"1751"	7.38461464548278e-26	1.83933244400684	0.833	0.229	1.2917906399343e-21	17	"ImpL2"	FALSE
"1752"	1.19966066149528e-25	1.44996990171401	0.806	0.177	2.09856639515369e-21	17	"Idgf4"	FALSE
"1753"	9.31452683970997e-25	1.43797144682953	0.778	0.198	1.62939018007047e-20	17	"Vha68-2"	FALSE
"1754"	9.68040434728217e-25	1.82628954893682	1	0.57	1.69339313247007e-20	17	"Gabat"	FALSE
"1755"	2.25274166573827e-24	0.889850504800952	0.444	0.056	3.94072099587595e-20	17	"Orct"	FALSE
"1756"	2.92976747733008e-24	0.942552449290625	0.5	0.072	5.1250422480935e-20	17	"Vha100-2"	FALSE
"1757"	8.70601273484198e-23	1.09181123723709	0.778	0.203	1.52294280770591e-18	17	"CG31549"	FALSE
"1758"	3.60088743502896e-22	0.883416286225764	0.583	0.105	6.29903239009616e-18	17	"regucalcin"	FALSE
"1759"	9.79981150156103e-22	1.09633150819386	0.611	0.122	1.71428102596807e-17	17	"temp"	FALSE
"1760"	6.00917684744208e-21	1.18754143261697	0.75	0.196	1.05118530592304e-16	17	"CG12355"	FALSE
"1761"	4.04229440034294e-20	0.972058811068151	0.528	0.093	7.07118559451991e-16	17	"CG15083"	FALSE
"1762"	7.23810808485638e-20	2.31841538028992	0.944	0.625	1.26616224728393e-15	17	"MFS3"	FALSE
"1763"	7.91730860835593e-20	1.45695667223915	0.75	0.239	1.3849747948597e-15	17	"betaggt-II"	FALSE
"1764"	8.80620677800193e-20	1.25194261008576	0.861	0.304	1.54046975167588e-15	17	"Ssadh"	FALSE
"1765"	1.97543531232771e-19	1.08454683524559	0.639	0.146	3.45562899185487e-15	17	"CG5254"	FALSE
"1766"	1.98130336738254e-19	1.31533755277654	0.778	0.247	3.46589398056228e-15	17	"CG8177"	FALSE
"1767"	2.0366023447826e-19	1.10204084730443	0.611	0.139	3.56262848172819e-15	17	"CG5535"	FALSE
"1768"	3.44752284510051e-19	1.29640024617968	0.667	0.167	6.03075171293432e-15	17	"CG15209"	FALSE
"1769"	5.52438066735007e-19	1.39040003524428	0.694	0.191	9.66379910139548e-15	17	"CG15093"	FALSE
"1770"	5.57089479354744e-19	0.894018893724292	0.5	0.088	9.74516626235254e-15	17	"Lsd-2"	FALSE
"1771"	1.80243574690234e-18	1.33291556090979	0.917	0.489	3.15300085205627e-14	17	"VhaM9.7-b"	FALSE
"1772"	2.19697158282385e-18	1.47613623183811	0.694	0.199	3.84316238983376e-14	17	"CG11790"	FALSE
"1773"	4.43819944995996e-18	0.889408048508786	0.389	0.058	7.76374229781495e-14	17	"CG6891"	FALSE
"1774"	1.45825440349639e-17	1.61817390713516	0.861	0.402	2.55092442803623e-13	17	"path"	FALSE
"1775"	3.58382544615251e-17	1.42384497882516	0.833	0.346	6.26918585295459e-13	17	"wal"	FALSE
"1776"	1.06325947334798e-16	1.17636945063116	0.806	0.288	1.85995979672763e-12	17	"AnxB9"	FALSE
"1777"	1.43106693188134e-16	1.23396892212723	0.806	0.308	2.50336538394003e-12	17	"CG17896"	FALSE
"1778"	1.79641252874294e-16	0.958029889672294	0.528	0.114	3.14246443653002e-12	17	"Rac2"	FALSE
"1779"	3.16084419910897e-16	1.67734068019467	0.75	0.271	5.52926475750133e-12	17	"scf"	FALSE
"1780"	3.2072095317867e-16	0.972031801726602	0.694	0.211	5.61037163395448e-12	17	"CG12171"	FALSE
"1781"	3.73093452717514e-16	1.30822537096448	0.778	0.276	6.52652376838747e-12	17	"JhI-21"	FALSE
"1782"	4.46687406204738e-16	1.54936485594384	0.722	0.241	7.81390279673948e-12	17	"Cys"	FALSE
"1783"	1.05956997244412e-15	1.08452431725652	0.722	0.258	1.85350575279651e-11	17	"CG6028"	FALSE
"1784"	2.89384981610888e-15	0.964429403618297	0.611	0.172	5.06221148331927e-11	17	"CG31548"	FALSE
"1785"	5.81334299849605e-15	0.892022310108035	0.611	0.168	1.01692809072691e-10	17	"CG4598"	FALSE
"1786"	8.72359166775272e-15	1.92524305819053	0.722	0.259	1.52601789043998e-10	17	"CAH1"	FALSE
"1787"	8.33210446689965e-14	1.24349469663038	0.583	0.18	1.45753503439476e-09	17	"GLS"	FALSE
"1788"	1.75818469541021e-13	0.899511538536371	0.972	0.915	3.07559248768109e-09	17	"CG2852"	FALSE
"1789"	4.06909896623932e-13	1.14086026051891	0.806	0.43	7.11807482164244e-09	17	"Mdh1"	FALSE
"1790"	5.41791896856008e-13	0.96178781809873	0.694	0.242	9.47756565170215e-09	17	"CG13907"	FALSE
"1791"	8.55662501745139e-13	1.04041406864676	0.75	0.34	1.49681041430277e-08	17	"Echs1"	FALSE
"1792"	1.1110725261928e-11	1.28372299497407	0.75	0.411	1.94359917006907e-07	17	"Got1"	FALSE
"1793"	2.79524264822169e-11	1.99621609282951	0.75	0.343	4.88971796453421e-07	17	"Sirup"	FALSE
"1794"	3.56716906134069e-11	1.02171279543645	0.889	0.688	6.24004883900326e-07	17	"GlyP"	FALSE
"1795"	6.18544564848107e-11	0.926350397651928	0.722	0.347	1.08202000728879e-06	17	"scu"	FALSE
"1796"	2.56527557786877e-10	0.932574163643619	0.806	0.503	4.48743656836583e-06	17	"CG8036"	FALSE
"1797"	3.77655321116729e-10	0.891509334281689	0.556	0.191	6.60632453229494e-06	17	"Pisd"	FALSE
"1798"	4.28495570512328e-09	1.00903516312649	0.722	0.327	7.49567301497215e-05	17	"CG11791"	FALSE
"1799"	1.18635814841037e-08	0.939466377948764	0.75	0.411	0.000207529630901426	17	"Aldh"	FALSE
"1800"	4.65898058618165e-05	0.907667228607081	0.667	0.452	0.814995473940757	17	"Chd64"	FALSE
"1801"	0	2.58042820398351	0.97	0.014	0	18	"CG2444"	FALSE
"1802"	0	2.19560986381788	0.939	0.01	0	18	"nAChRbeta3"	FALSE
"1803"	0	1.81703838360728	0.909	0.012	0	18	"CG34054"	FALSE
"1804"	0	1.81174543350291	0.818	0.009	0	18	"CG4259"	FALSE
"1805"	0	1.69897789585686	0.848	0.01	0	18	"NimB5"	FALSE
"1806"	0	1.57140410852212	0.758	0.007	0	18	"NtR"	FALSE
"1807"	0	1.07232556910925	0.697	0.003	0	18	"CG3505"	FALSE
"1808"	0	1.06181992809704	0.636	0.003	0	18	"CG14527"	FALSE
"1809"	0	1.01943093155907	0.636	0.004	0	18	"CG9372"	FALSE
"1810"	0	0.921157191786126	0.576	0.004	0	18	"CG18747"	FALSE
"1811"	2.64226533192722e-290	2.04567020846427	0.879	0.013	4.62211474514029e-286	18	"NimB4"	FALSE
"1812"	7.5124530020194e-284	1.34987349659926	0.727	0.008	1.31415340364325e-279	18	"CG33494"	FALSE
"1813"	3.82698024095284e-282	1.01595437701381	0.697	0.007	6.6945365354988e-278	18	"Arpc3B"	FALSE
"1814"	2.47025005480402e-280	1.20798957659789	0.758	0.009	4.32120842086867e-276	18	"CG14253"	FALSE
"1815"	1.6190681717795e-273	1.75043719960663	0.879	0.014	2.83223595289389e-269	18	"Tig"	FALSE
"1816"	4.89948841157527e-273	2.29548790542828	0.909	0.016	8.57067507836862e-269	18	"Karl"	FALSE
"1817"	5.21083184384985e-266	1.61387736370513	0.788	0.011	9.11530814444654e-262	18	"CG31431"	FALSE
"1818"	7.55030404678813e-262	2.2277588466488	0.939	0.018	1.32077468690465e-257	18	"CG1092"	FALSE
"1819"	8.52724218650915e-262	1.71694963525078	0.697	0.009	1.49167047568605e-257	18	"CG14523"	FALSE
"1820"	2.08311160787216e-259	1.52235650643636	0.758	0.011	3.64398713565077e-255	18	"CG30283"	FALSE
"1821"	3.42876133568339e-248	2.21931235443014	0.909	0.018	5.99793220451095e-244	18	"loh"	FALSE
"1822"	8.95819284206686e-232	0.983298192738296	0.576	0.006	1.56705667386276e-227	18	"Idgf1"	FALSE
"1823"	3.94097385802911e-227	1.29513130491054	0.667	0.009	6.89394556985032e-223	18	"CG33459"	FALSE
"1824"	3.25866844885952e-215	1.73929112335143	0.727	0.013	5.70038871758996e-211	18	"Sr-CI"	FALSE
"1825"	1.79350022759078e-213	2.29131827304019	0.97	0.026	3.13736994812455e-209	18	"CG14629"	FALSE
"1826"	2.64282164412879e-212	2.96144010502817	1	0.028	4.62308790207449e-208	18	"CG34331"	FALSE
"1827"	2.29829957432307e-211	3.14798858713582	1	0.028	4.02041544536334e-207	18	"Ance-5"	FALSE
"1828"	1.26681446632823e-204	2.6337404397914	0.909	0.024	2.21603854594798e-200	18	"CG34437"	FALSE
"1829"	1.42812161617144e-190	2.955650507394	0.97	0.03	2.49821314316871e-186	18	"CG43799"	FALSE
"1830"	2.69442034340023e-190	1.62939943853183	0.848	0.022	4.71334950671002e-186	18	"Eglp4"	FALSE
"1831"	5.18510777983519e-188	2.033608887237	0.727	0.015	9.07030903926569e-184	18	"lncRNA:CR43855"	FALSE
"1832"	1.54238410852731e-178	3.16436972077968	1	0.035	2.69809252104683e-174	18	"Pxn"	FALSE
"1833"	1.92777838854956e-178	2.73162175991234	0.909	0.028	3.37226273508975e-174	18	"He"	FALSE
"1834"	1.98510005939409e-170	2.34638936239755	0.939	0.032	3.47253553389807e-166	18	"CG31337"	FALSE
"1835"	2.19483302231703e-167	1.01774860968786	0.515	0.008	3.83942140593918e-163	18	"CG10131"	FALSE
"1836"	1.0393507483716e-158	1.40654358987234	0.485	0.007	1.81813626412643e-154	18	"CG42711"	FALSE
"1837"	9.10740916598602e-158	1.8679012632891	0.848	0.028	1.59315908540593e-153	18	"CG15211"	FALSE
"1838"	2.42084206598288e-156	2.88035226418946	1	0.042	4.23477902602385e-152	18	"CG31777"	FALSE
"1839"	7.71644766442186e-152	2.40792354451895	0.909	0.034	1.34983818993732e-147	18	"LanA"	FALSE
"1840"	4.2914526113397e-151	2.83011255401943	0.97	0.04	7.50703805301654e-147	18	"Idgf2"	FALSE
"1841"	1.88279466546183e-130	1.80654728822802	0.848	0.035	3.29357270829237e-126	18	"jtb"	FALSE
"1842"	3.48246130113464e-129	3.65485967899343	1	0.053	6.09186955407483e-125	18	"Glt"	FALSE
"1843"	1.08667184514816e-128	3.6619413706663	1	0.053	1.90091505871768e-124	18	"vkg"	FALSE
"1844"	1.26169809367534e-124	1.12835692848532	0.667	0.021	2.20708847526627e-120	18	"LManII"	FALSE
"1845"	3.89503226489088e-124	2.08030027620625	0.909	0.044	6.81357994097361e-120	18	"LanB2"	FALSE
"1846"	5.25400101651361e-119	2.02421941326643	0.848	0.039	9.19082397818725e-115	18	"spz"	FALSE
"1847"	7.58741364709051e-112	1.00876931720182	0.788	0.033	1.32726626928554e-107	18	"Tep4"	FALSE
"1848"	4.70513938219848e-109	1.11271662449776	0.758	0.033	8.2307003212798e-105	18	"Myo61F"	FALSE
"1849"	3.70142038448148e-106	4.03274560819409	1	0.067	6.47489467857345e-102	18	"Ppn"	FALSE
"1850"	5.49268367342483e-83	4.62616947887203	1	0.091	9.60835154992206e-79	18	"Col4a1"	FALSE
"1851"	5.13532198423483e-79	1.14144407944371	0.545	0.023	8.98321874702199e-75	18	"Prip"	FALSE
"1852"	1.43160018826992e-78	2.36797447393353	0.424	0.013	2.50429820934057e-74	18	"Hml"	FALSE
"1853"	1.0252613519061e-77	1.11538288808087	0.727	0.043	1.79348968288934e-73	18	"Hexo2"	FALSE
"1854"	1.81549274088486e-75	2.40153419210983	0.909	0.079	3.17584145162989e-71	18	"LanB1"	FALSE
"1855"	7.21177334004115e-71	2.80824168882393	0.97	0.101	1.2615555103734e-66	18	"CG6310"	FALSE
"1856"	6.08360789727935e-69	1.46854866095824	0.788	0.062	1.06420552947108e-64	18	"sPLA2"	FALSE
"1857"	3.49708721622374e-57	0.899814535801272	0.636	0.044	6.11745466734019e-53	18	"CG17278"	FALSE
"1858"	6.84196566025006e-53	1.03131063408747	0.727	0.065	1.19686505294754e-48	18	"Spn27A"	FALSE
"1859"	1.66670665153887e-52	1.17122733324451	0.818	0.086	2.91556994553694e-48	18	"Fkbp14"	FALSE
"1860"	8.7408464397807e-52	1.08840207013222	0.667	0.055	1.52903626771084e-47	18	"Sodh-2"	FALSE
"1861"	6.47412939905946e-49	4.37110926366151	1	0.177	1.13251945577747e-44	18	"SPARC"	FALSE
"1862"	4.08574494517389e-45	1.38662532468091	0.758	0.085	7.14719363259268e-41	18	"Idgf3"	FALSE
"1863"	1.61474032905932e-43	3.2640359315872	1	0.205	2.82466525762347e-39	18	"Idgf6"	FALSE
"1864"	6.20085407189919e-42	1.48016177890032	0.848	0.124	1.08471540279733e-37	18	"Gel"	FALSE
"1865"	6.03630341483873e-38	0.999598704856613	0.606	0.062	1.05593055635774e-33	18	"CG9743"	FALSE
"1866"	2.25667339853711e-32	4.98551422684508	1	0.325	3.94759877606097e-28	18	"CG8157"	FALSE
"1867"	3.54349451435687e-30	0.93839535245562	0.545	0.061	6.19863495396448e-26	18	"ced-6"	FALSE
"1868"	3.77732555120078e-29	1.10431058698015	0.636	0.092	6.60767558671553e-25	18	"Plod"	FALSE
"1869"	3.82402919254246e-29	2.31084579753461	0.909	0.24	6.68937426651453e-25	18	"Cys"	FALSE
"1870"	1.34051480609774e-26	1.81733599003654	1	0.436	2.34496255030678e-22	18	"CG14715"	FALSE
"1871"	4.44809688442137e-25	1.79773676392797	1	0.376	7.7810558799183e-21	18	"CG4250"	FALSE
"1872"	5.16522078733874e-25	1.36148362956038	0.515	0.068	9.03552072329166e-21	18	"CG8501"	FALSE
"1873"	5.41842582041988e-25	1.19381127275813	0.727	0.138	9.4784522876605e-21	18	"stg"	FALSE
"1874"	1.13087102645367e-24	5.23928662921691	1	0.594	1.9782326865754e-20	18	"Nplp2"	FALSE
"1875"	3.68553748927759e-24	1.18408468823951	0.879	0.235	6.44711072999328e-20	18	"TRAM"	FALSE
"1876"	1.79742061893075e-22	1.26517196978586	0.848	0.237	3.14422788869556e-18	18	"Gale"	FALSE
"1877"	2.0567183197788e-22	1.24716074010651	0.879	0.27	3.59781735678906e-18	18	"scf"	FALSE
"1878"	7.99069005359653e-22	1.19919374793241	0.788	0.191	1.39781141107564e-17	18	"CG15093"	FALSE
"1879"	6.0357507370912e-21	1.36633525712814	1	0.809	1.05583387643936e-16	18	"Calr"	FALSE
"1880"	1.95250277221753e-19	1.05020527038106	0.727	0.176	3.41551309944013e-15	18	"Tis11"	FALSE
"1881"	2.0527283304464e-19	1.14577798295751	0.909	0.322	3.59083766844989e-15	18	"mnd"	FALSE
"1882"	9.76519642167644e-19	1.10641831972777	0.909	0.341	1.70822581004386e-14	18	"sty"	FALSE
"1883"	1.3231414120931e-18	1.45983105979906	1	0.532	2.31457127217446e-14	18	"ERp60"	FALSE
"1884"	3.40285275863471e-18	1.3823924571016	0.939	0.45	5.95261033067971e-14	18	"Chd64"	FALSE
"1885"	5.67515218138055e-18	0.975887685455566	0.788	0.23	9.92754371088899e-14	18	"CG17337"	FALSE
"1886"	5.06505594391557e-17	1.62116037104701	1	0.788	8.86030236269151e-13	18	"CG42394"	FALSE
"1887"	6.48274484615921e-17	1.12418708664242	0.97	0.654	1.13402655593863e-12	18	"Sec61beta"	FALSE
"1888"	7.55896032945563e-17	0.963288380012249	1	0.489	1.32228893043167e-12	18	"VhaM9.7-b"	FALSE
"1889"	5.22536448252068e-15	1.07423909762076	0.848	0.308	9.14073008927343e-11	18	"CG17896"	FALSE
"1890"	1.49805982556387e-14	1.24133305923921	0.909	0.562	2.62055605285887e-10	18	"Pdi"	FALSE
"1891"	1.60677415004961e-14	1.12017754587267	0.939	0.508	2.81073002068178e-10	18	"CG5885"	FALSE
"1892"	3.48014892592936e-14	0.96706082478734	0.97	0.646	6.08782451612823e-10	18	"Tapdelta"	FALSE
"1893"	1.12006866653204e-13	1.19761317161252	0.879	0.613	1.9593361183645e-09	18	"CG32276"	FALSE
"1894"	7.91536058429869e-13	0.978774222904189	0.818	0.349	1.38463402701137e-08	18	"OstDelta"	FALSE
"1895"	1.49380850119814e-12	0.908305684096256	0.909	0.545	2.6131192111459e-08	18	"schlank"	TRUE
"1896"	1.61771017945233e-11	1.02182233305305	0.848	0.48	2.82986041691597e-07	18	"Moe"	FALSE
"1897"	8.5374848730595e-11	0.939505030346377	0.788	0.327	1.4934622288443e-06	18	"CG6084"	FALSE
"1898"	3.46882838781107e-10	0.942049664941562	0.818	0.409	6.06802149879791e-06	18	"Gp93"	FALSE
"1899"	1.7673757544499e-09	0.923978515837546	0.788	0.416	3.0916704072592e-05	18	"Manf"	FALSE
"1900"	3.62290039092656e-08	0.98210457833877	0.758	0.511	0.000633753965384784	18	"KdelR"	FALSE
